date,end,funder,person,spend,impact,url,demos,elec,id,l_spend,u_spend,u_impact,l_impact,m_spend
2021-06-04,2021-06-08,The Labour Party,Chesham and Amersham Labour Party,,4499.5,https://www.facebook.com/ads/archive/render_ad/?id=142585921263468&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.001091', 'age': '65+', 'gender': 'unknown'}, {'percentage': '0.074155', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.001636', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.008179', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.000545', 'age': '25-34', 'gender': 'unknown'}, {'percentage': '0.009269', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.014722', 'age': '65+', 'gender': 'male'}, {'percentage': '0.014722', 'age': '65+', 'gender': 'female'}, {'percentage': '0.069248', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.032715', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.058342', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.122137', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.068702', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.219193', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.133588', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.118321', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.05289', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.000545', 'age': '18-24', 'gender': 'unknown'}]",amersham,142585921263468,0,99,4999,4000,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=210798730884103&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.019481', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.071429', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.038961', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.045455', 'age': '65+', 'gender': 'male'}, {'percentage': '0.103896', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.103896', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.090909', 'age': '65+', 'gender': 'female'}, {'percentage': '0.090909', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.116883', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.12987', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.071429', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.116883', 'age': '45-54', 'gender': 'female'}]",batley,210798730884103,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=260321509217137&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.028571', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.028571', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.028571', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.085714', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.114286', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.085714', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.028571', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.057143', 'age': '65+', 'gender': 'female'}, {'percentage': '0.114286', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.028571', 'age': '65+', 'gender': 'male'}, {'percentage': '0.114286', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.171429', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.114286', 'age': '55-64', 'gender': 'male'}]",batley,260321509217137,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=330413755353146&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.005208', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.046875', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.041667', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.130208', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.130208', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.088542', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.182292', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.098958', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.052083', 'age': '65+', 'gender': 'female'}, {'percentage': '0.036458', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.067708', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.09375', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.020833', 'age': '65+', 'gender': 'male'}, {'percentage': '0.005208', 'age': '55-64', 'gender': 'unknown'}]",batley,330413755353146,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=479769519796971&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.009259', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.018519', 'age': '65+', 'gender': 'male'}, {'percentage': '0.092593', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.046296', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.064815', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.148148', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.092593', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.074074', 'age': '65+', 'gender': 'female'}, {'percentage': '0.222222', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.018519', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.046296', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.083333', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.083333', 'age': '55-64', 'gender': 'male'}]",batley,479769519796971,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=484703289411713&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.044444', 'age': '65+', 'gender': 'male'}, {'percentage': '0.022222', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.111111', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.140741', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.111111', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.051852', 'age': '65+', 'gender': 'female'}, {'percentage': '0.192593', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.088889', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.051852', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.059259', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.088889', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.037037', 'age': '18-24', 'gender': 'male'}]",batley,484703289411713,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=486778802602081&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.004926', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.034483', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.014778', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.078818', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.157635', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.059113', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.157635', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.073892', 'age': '65+', 'gender': 'female'}, {'percentage': '0.093596', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.142857', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.059113', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.093596', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.024631', 'age': '65+', 'gender': 'male'}, {'percentage': '0.004926', 'age': '45-54', 'gender': 'unknown'}]",batley,486778802602081,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=501994531146704&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.0375', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.06875', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.125', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.15', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.025', 'age': '65+', 'gender': 'male'}, {'percentage': '0.06875', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.13125', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.0625', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.1', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.0875', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.0875', 'age': '65+', 'gender': 'female'}, {'percentage': '0.05625', 'age': '18-24', 'gender': 'female'}]",batley,501994531146704,0,99,999,0,49.5
2021-06-05,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=588147492149702&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.127273', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.109091', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.036364', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.054545', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.181818', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.072727', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.018182', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.109091', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.090909', 'age': '65+', 'gender': 'female'}, {'percentage': '0.054545', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.018182', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.054545', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.072727', 'age': '65+', 'gender': 'male'}]",batley,588147492149702,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=615040289456314&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.136364', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.045455', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.090909', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.090909', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.272727', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.045455', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.136364', 'age': '65+', 'gender': 'female'}, {'percentage': '0.181818', 'age': '55-64', 'gender': 'male'}]",batley,615040289456314,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=628734331376649&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.063158', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.115789', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.094737', 'age': '65+', 'gender': 'male'}, {'percentage': '0.063158', 'age': '65+', 'gender': 'female'}, {'percentage': '0.147368', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.094737', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.157895', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.147368', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.073684', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.031579', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.010526', 'age': '18-24', 'gender': 'male'}]",batley,628734331376649,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=853978925186381&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.010753', 'age': '55-64', 'gender': 'unknown'}, {'percentage': '0.021505', 'age': '65+', 'gender': 'male'}, {'percentage': '0.053763', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.048387', 'age': '65+', 'gender': 'female'}, {'percentage': '0.016129', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.037634', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.091398', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.05914', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.032258', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.05914', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.198925', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.16129', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.086022', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.123656', 'age': '55-64', 'gender': 'female'}]",batley,853978925186381,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=863615224498644&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.042683', 'age': '65+', 'gender': 'female'}, {'percentage': '0.04878', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.091463', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.097561', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.189024', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.079268', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.164634', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.121951', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.060976', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.018293', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.060976', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.006098', 'age': '45-54', 'gender': 'unknown'}, {'percentage': '0.006098', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.012195', 'age': '65+', 'gender': 'male'}]",batley,863615224498644,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=1062728917593814&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.016393', 'age': '65+', 'gender': 'male'}, {'percentage': '0.065574', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.065574', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.081967', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.081967', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.016393', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.065574', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.213115', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.04918', 'age': '65+', 'gender': 'female'}, {'percentage': '0.180328', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.081967', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.081967', 'age': '35-44', 'gender': 'male'}]",batley,1062728917593814,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=1208408079608235&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.037037', 'age': '65+', 'gender': 'female'}, {'percentage': '0.018519', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.018519', 'age': '35-44', 'gender': 'unknown'}, {'percentage': '0.12963', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.111111', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.296296', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.111111', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.055556', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.074074', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.018519', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.018519', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.111111', 'age': '25-34', 'gender': 'male'}]",batley,1208408079608235,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=1480146275654843&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.02807', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.035088', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.063158', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.245614', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.094737', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.108772', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.108772', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.05614', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.115789', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.070175', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.042105', 'age': '65+', 'gender': 'male'}, {'percentage': '0.02807', 'age': '65+', 'gender': 'female'}, {'percentage': '0.003509', 'age': '55-64', 'gender': 'unknown'}]",batley,1480146275654843,0,99,999,0,49.5
2021-06-04,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=4042368832499234&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.089109', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.089109', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.049505', 'age': '45-54', 'gender': 'male'}, {'percentage': '0.178218', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.089109', 'age': '65+', 'gender': 'female'}, {'percentage': '0.039604', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.148515', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.049505', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.039604', 'age': '65+', 'gender': 'male'}, {'percentage': '0.009901', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.039604', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.178218', 'age': '35-44', 'gender': 'female'}]",batley,4042368832499234,0,99,999,0,49.5
2021-06-01,2021-06-10,The Labour Party,Kim Leadbeater for Batley and Spen,,499.5,https://www.facebook.com/ads/archive/render_ad/?id=187059056654618&access_token=EAAHdzu1fCTsBAOsZBY05KJixInxgto04Gpv8WhwDdNMJCeUFOXZClN2PvE5wL2TZARwZC7ZC7qkqQfeAh2vZBhZAURZBujXKwgEEmUjHFBwwK2261TIRTO7KP3h0jNSR0KDlPkQ8slNbZAf7a5838DJ1bNZCAQrboZCBPcPZAxnxe3Elg4DB5joNIcvaCWQndEKGNG1A4i6mtbGzCnq5mfolzM0yJt1EfG8MmZB7NlkPsnfAtrjg1baRHLBolycI4EO1ACSYZD,"[{'percentage': '0.00885', 'age': '18-24', 'gender': 'unknown'}, {'percentage': '0.061947', 'age': '45-54', 'gender': 'female'}, {'percentage': '0.141593', 'age': '25-34', 'gender': 'male'}, {'percentage': '0.106195', 'age': '55-64', 'gender': 'female'}, {'percentage': '0.141593', 'age': '25-34', 'gender': 'female'}, {'percentage': '0.079646', 'age': '55-64', 'gender': 'male'}, {'percentage': '0.053097', 'age': '65+', 'gender': 'female'}, {'percentage': '0.132743', 'age': '18-24', 'gender': 'female'}, {'percentage': '0.079646', 'age': '35-44', 'gender': 'male'}, {'percentage': '0.035398', 'age': '18-24', 'gender': 'male'}, {'percentage': '0.106195', 'age': '35-44', 'gender': 'female'}, {'percentage': '0.053097', 'age': '45-54', 'gender': 'male'}]",batley,187059056654618,0,99,999,0,49.5
